ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,"Bears Edible Fruit","Type of Edible Fruit",COUNT,LATITUDE,LONGITUDE,LOCATION,"Point Location"
251472,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,46,65,1990/01/01,Parks,FALSE,,1,53.54490369903397,-113.53420649141889,"(53.54490369903397, -113.53420649141889)","POINT (-113.53420649141889 53.54490369903397)"
257673,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,90,65,1990/01/01,Parks,FALSE,,1,53.53890857358395,-113.51722880531847,"(53.53890857358395, -113.51722880531847)","POINT (-113.51722880531847 53.53890857358395)"
434923,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,51,65,1990/01/01,Parks,FALSE,,1,53.541578115692474,-113.52304635435085,"(53.541578115692474, -113.52304635435085)","POINT (-113.52304635435085 53.541578115692474)"
432571,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,30,65,1990/01/01,Parks,FALSE,,1,53.54455609579883,-113.52440510748977,"(53.54455609579883, -113.52440510748977)","POINT (-113.52440510748977 53.54455609579883)"
253785,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,52,65,1990/06/01,Parks,FALSE,,1,53.54504704152131,-113.52119478299792,"(53.54504704152131, -113.52119478299792)","POINT (-113.52119478299792 53.54504704152131)"
257544,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,42,65,1990/01/01,Parks,FALSE,,1,53.54291104902574,-113.52139177764074,"(53.54291104902574, -113.52139177764074)","POINT (-113.52139177764074 53.54291104902574)"
434484,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,57,65,1990/01/01,Parks,FALSE,,1,53.543220433077224,-113.52856254102791,"(53.543220433077224, -113.52856254102791)","POINT (-113.52856254102791 53.543220433077224)"
432332,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,62,65,1990/01/01,Parks,FALSE,,1,53.54466760180433,-113.53173525992527,"(53.54466760180433, -113.53173525992527)","POINT (-113.53173525992527 53.54466760180433)"
433009,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,68,65,1990/01/01,Parks,FALSE,,1,53.54307165403964,-113.51316073716447,"(53.54307165403964, -113.51316073716447)","POINT (-113.51316073716447 53.54307165403964)"
257671,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,21,65,2014/06/01,Parks,FALSE,,1,53.54016027347883,-113.51771880690681,"(53.54016027347883, -113.51771880690681)","POINT (-113.51771880690681 53.54016027347883)"
253784,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,71,65,1990/06/01,Parks,FALSE,,1,53.54493013835485,-113.52119595142885,"(53.54493013835485, -113.52119595142885)","POINT (-113.52119595142885 53.54493013835485)"
432555,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,68,65,1990/01/01,Parks,FALSE,,1,53.54628134215799,-113.53227252211553,"(53.54628134215799, -113.53227252211553)","POINT (-113.53227252211553 53.54628134215799)"
250531,WÎHKWÊNTÔWIN,"Centre Median","Ulmus americana","Elm, American",Ulmus,americana,,34,65,1990/01/01,Parks,FALSE,,1,53.54557946768369,-113.53085555921898,"(53.54557946768369, -113.53085555921898)","POINT (-113.53085555921898 53.54557946768369)"
253971,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,76,65,1990/06/01,Parks,FALSE,,1,53.5455140184025,-113.52139047647938,"(53.5455140184025, -113.52139047647938)","POINT (-113.52139047647938 53.5455140184025)"
435116,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,66,65,1990/01/01,Parks,FALSE,,1,53.544668419463015,-113.52657678857906,"(53.544668419463015, -113.52657678857906)","POINT (-113.52657678857906 53.544668419463015)"
434287,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,69,65,1990/01/01,Parks,FALSE,,1,53.542034212423985,-113.52507031055836,"(53.542034212423985, -113.52507031055836)","POINT (-113.52507031055836 53.542034212423985)"
257676,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,78,65,1990/01/01,Parks,FALSE,,1,53.5373570843988,-113.5159926344531,"(53.5373570843988, -113.5159926344531)","POINT (-113.5159926344531 53.5373570843988)"
257675,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,95,65,1990/01/01,Parks,FALSE,,1,53.538797919201805,-113.51619689435843,"(53.538797919201805, -113.51619689435843)","POINT (-113.51619689435843 53.538797919201805)"
256856,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,37,65,1990/01/01,Parks,FALSE,,1,53.54296795734493,-113.52927757747806,"(53.54296795734493, -113.52927757747806)","POINT (-113.52927757747806 53.54296795734493)"
253778,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,57,65,1990/01/01,Parks,FALSE,,1,53.544743029178676,-113.52139283726986,"(53.544743029178676, -113.52139283726986)","POINT (-113.52139283726986 53.544743029178676)"
433338,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,53,65,1990/01/01,Parks,FALSE,,1,53.54147197526115,-113.53225674523611,"(53.54147197526115, -113.53225674523611)","POINT (-113.53225674523611 53.54147197526115)"
445950,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,59,65,1990/01/01,Parks,FALSE,,1,53.535612758757274,-113.51103229479604,"(53.535612758757274, -113.51103229479604)","POINT (-113.51103229479604 53.535612758757274)"
247461,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,29,65,1990/06/01,Parks,FALSE,,1,53.54143232952044,-113.5211365604576,"(53.54143232952044, -113.5211365604576)","POINT (-113.5211365604576 53.54143232952044)"
434459,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,56,65,1990/01/01,Parks,FALSE,,1,53.545838418518436,-113.53420558334346,"(53.545838418518436, -113.53420558334346)","POINT (-113.53420558334346 53.545838418518436)"
253973,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,17,65,1990/01/01,Parks,FALSE,,1,53.545550973687284,-113.5210938069814,"(53.545550973687284, -113.5210938069814)","POINT (-113.5210938069814 53.545550973687284)"
438424,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,54,35,1990/01/01,Parks,FALSE,,1,53.54625344050309,-113.53519377501806,"(53.54625344050309, -113.53519377501806)","POINT (-113.53519377501806 53.54625344050309)"
449266,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,27,65,1990/01/01,Parks,FALSE,,1,53.5471753681126,-113.51377910100588,"(53.5471753681126, -113.51377910100588)","POINT (-113.51377910100588 53.5471753681126)"
600582,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,12,65,2015/06/01,Parks,FALSE,,1,53.53561004882306,-113.51191486359077,"(53.53561004882306, -113.51191486359077)","POINT (-113.51191486359077 53.53561004882306)"
155206,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,6,65,2019/06/01,Parks,FALSE,,1,53.54152135570146,-113.53464763618926,"(53.54152135570146, -113.53464763618926)","POINT (-113.53464763618926 53.54152135570146)"
448616,WÎHKWÊNTÔWIN,"Centre Median","Ulmus americana","Elm, American",Ulmus,americana,,19,0,1990/01/01,Parks,FALSE,,1,53.543490526415944,-113.53588988528968,"(53.543490526415944, -113.53588988528968)","POINT (-113.53588988528968 53.543490526415944)"
449259,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,26,65,1990/01/01,Parks,FALSE,,1,53.547565916811614,-113.5137795797421,"(53.547565916811614, -113.5137795797421)","POINT (-113.5137795797421 53.547565916811614)"
449260,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,25,65,1990/01/01,Parks,FALSE,,1,53.5475041364253,-113.51378027877222,"(53.5475041364253, -113.51378027877222)","POINT (-113.51378027877222 53.5475041364253)"
449263,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,32,65,1990/01/01,Parks,FALSE,,1,53.54734632632344,-113.51377701185964,"(53.54734632632344, -113.51377701185964)","POINT (-113.51377701185964 53.54734632632344)"
449262,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,26,65,1990/01/01,Parks,FALSE,,1,53.54739796618461,-113.51377812343871,"(53.54739796618461, -113.51377812343871)","POINT (-113.51377812343871 53.54739796618461)"
257079,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,102,65,1990/01/01,Parks,FALSE,,1,53.54296554163443,-113.52598136631589,"(53.54296554163443, -113.52598136631589)","POINT (-113.52598136631589 53.54296554163443)"
449264,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,26,65,1990/01/01,Parks,FALSE,,1,53.54728552828263,-113.51377841781739,"(53.54728552828263, -113.51377841781739)","POINT (-113.51377841781739 53.54728552828263)"
295616,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,48,65,1990/01/01,Parks,FALSE,,1,53.546642752201436,-113.53471052337964,"(53.546642752201436, -113.53471052337964)","POINT (-113.53471052337964 53.546642752201436)"
449267,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,20,65,1990/01/01,Parks,FALSE,,1,53.547112069585545,-113.51378279578387,"(53.547112069585545, -113.51378279578387)","POINT (-113.51378279578387 53.547112069585545)"
449258,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,31,65,1990/01/01,Parks,FALSE,,1,53.54762219242313,-113.51378287123728,"(53.54762219242313, -113.51378287123728)","POINT (-113.51378287123728 53.54762219242313)"
449261,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,27,65,1990/01/01,Parks,FALSE,,1,53.54745296380586,-113.51377628605059,"(53.54745296380586, -113.51377628605059)","POINT (-113.51377628605059 53.54745296380586)"
449265,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,25,65,1990/01/01,Parks,FALSE,,1,53.54722961963538,-113.51377742004384,"(53.54722961963538, -113.51377742004384)","POINT (-113.51377742004384 53.54722961963538)"
434883,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,53,65,1990/01/01,Parks,FALSE,,1,53.54363787351094,-113.53573433808411,"(53.54363787351094, -113.53573433808411)","POINT (-113.53573433808411 53.54363787351094)"
257254,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,37,65,1998/06/01,Parks,FALSE,,1,53.542968247802754,-113.52397046311276,"(53.542968247802754, -113.52397046311276)","POINT (-113.52397046311276 53.542968247802754)"
257247,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,51,65,1990/01/01,Parks,FALSE,,1,53.543079508545674,-113.52764549059138,"(53.543079508545674, -113.52764549059138)","POINT (-113.52764549059138 53.543079508545674)"
254255,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,61,65,1990/01/01,Parks,FALSE,,1,53.54455941770643,-113.52212753412542,"(53.54455941770643, -113.52212753412542)","POINT (-113.52212753412542 53.54455941770643)"
257358,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,68,65,1990/01/01,Parks,FALSE,,1,53.54349709519068,-113.52671542738665,"(53.54349709519068, -113.52671542738665)","POINT (-113.52671542738665 53.54349709519068)"
432129,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,64,65,1990/01/01,Parks,FALSE,,1,53.54508631497125,-113.5324385299649,"(53.54508631497125, -113.5324385299649)","POINT (-113.5324385299649 53.54508631497125)"
253966,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,51,65,1990/06/01,Parks,FALSE,,1,53.545392027808944,-113.52138861039234,"(53.545392027808944, -113.52138861039234)","POINT (-113.52138861039234 53.545392027808944)"
432116,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,78,65,1990/01/01,Parks,FALSE,,1,53.546304070290134,-113.53243174781055,"(53.546304070290134, -113.53243174781055)","POINT (-113.53243174781055 53.546304070290134)"
432339,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,75,65,1990/01/01,Parks,FALSE,,1,53.54532277972053,-113.53226573944498,"(53.54532277972053, -113.53226573944498)","POINT (-113.53226573944498 53.54532277972053)"
435562,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,86,65,1990/01/01,Parks,FALSE,,1,53.54248966013234,-113.52671172927342,"(53.54248966013234, -113.52671172927342)","POINT (-113.52671172927342 53.54248966013234)"
458116,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,81,65,1990/01/01,Parks,FALSE,,1,53.5446911321701,-113.51464708959988,"(53.5446911321701, -113.51464708959988)","POINT (-113.51464708959988 53.5446911321701)"
448939,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,16,65,1990/01/01,Parks,FALSE,,1,53.54709117450274,-113.5153764602786,"(53.54709117450274, -113.5153764602786)","POINT (-113.5153764602786 53.54709117450274)"
432937,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,72,65,1990/01/01,Parks,FALSE,,1,53.543076047908016,-113.51654766980437,"(53.543076047908016, -113.51654766980437)","POINT (-113.51654766980437 53.543076047908016)"
449268,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,18,65,1990/01/01,Parks,FALSE,,1,53.54709013841218,-113.5152513992726,"(53.54709013841218, -113.5152513992726)","POINT (-113.5152513992726 53.54709013841218)"
600585,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,13,65,2015/06/01,Parks,FALSE,,1,53.5354192141366,-113.5119885145896,"(53.5354192141366, -113.5119885145896)","POINT (-113.5119885145896 53.5354192141366)"
432932,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,33,65,1990/01/01,Parks,FALSE,,1,53.54307341191363,-113.51600703310685,"(53.54307341191363, -113.51600703310685)","POINT (-113.51600703310685 53.54307341191363)"
432700,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,28,65,2008/06/01,Parks,FALSE,,1,53.543820375425504,-113.5158709885083,"(53.543820375425504, -113.5158709885083)","POINT (-113.5158709885083 53.543820375425504)"
448940,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,18,65,1990/01/01,Parks,FALSE,,1,53.54712080429764,-113.51530933506643,"(53.54712080429764, -113.51530933506643)","POINT (-113.51530933506643 53.54712080429764)"
448941,WÎHKWÊNTÔWIN,Park,"Ulmus americana","Elm, American",Ulmus,americana,,34,65,1990/01/01,Parks,FALSE,,1,53.54716325474945,-113.51525360856101,"(53.54716325474945, -113.51525360856101)","POINT (-113.51525360856101 53.54716325474945)"
434631,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,60,65,1990/01/01,Parks,FALSE,,1,53.54307324114758,-113.51270647513479,"(53.54307324114758, -113.51270647513479)","POINT (-113.51270647513479 53.54307324114758)"
432939,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,69,65,1990/01/01,Parks,FALSE,,1,53.543149926388786,-113.51587260386714,"(53.543149926388786, -113.51587260386714)","POINT (-113.51587260386714 53.543149926388786)"
432933,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,68,65,1990/01/01,Parks,FALSE,,1,53.54307460572308,-113.5161466133089,"(53.54307460572308, -113.5161466133089)","POINT (-113.5161466133089 53.54307460572308)"
337547,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,53,65,1990/01/01,Parks,FALSE,,1,53.543072196085824,-113.51287588283142,"(53.543072196085824, -113.51287588283142)","POINT (-113.51287588283142 53.543072196085824)"
433195,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,40,65,1990/01/01,Parks,FALSE,,1,53.54248899958323,-113.51587972859392,"(53.54248899958323, -113.51587972859392)","POINT (-113.51587972859392 53.54248899958323)"
435303,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,55,65,1990/01/01,Parks,FALSE,,1,53.544269993377426,-113.5342046845729,"(53.544269993377426, -113.5342046845729)","POINT (-113.5342046845729 53.544269993377426)"
435539,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,65,65,1990/01/01,Parks,FALSE,,1,53.54455651698177,-113.53341875096528,"(53.54455651698177, -113.53341875096528)","POINT (-113.53341875096528 53.54455651698177)"
438429,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,40,65,1990/01/01,Parks,FALSE,,1,53.54614289310356,-113.53462464875219,"(53.54614289310356, -113.53462464875219)","POINT (-113.53462464875219 53.54614289310356)"
251471,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,54,65,1990/01/01,Parks,FALSE,,1,53.54494068508668,-113.53420756842567,"(53.54494068508668, -113.53420756842567)","POINT (-113.53420756842567 53.54494068508668)"
257824,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,64,65,1990/01/01,Parks,FALSE,,1,53.5383301267079,-113.51386875246942,"(53.5383301267079, -113.51386875246942)","POINT (-113.51386875246942 53.5383301267079)"
435529,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,88,65,1990/01/01,Parks,FALSE,,1,53.54359600714338,-113.53403935501156,"(53.54359600714338, -113.53403935501156)","POINT (-113.53403935501156 53.54359600714338)"
256092,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,99,65,1990/01/01,Parks,FALSE,,1,53.535102427583894,-113.51224494118173,"(53.535102427583894, -113.51224494118173)","POINT (-113.51224494118173 53.535102427583894)"
253968,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,71,65,1990/06/01,Parks,FALSE,,1,53.54536513760906,-113.52119496492625,"(53.54536513760906, -113.52119496492625)","POINT (-113.52119496492625 53.54536513760906)"
256673,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,49,65,1990/01/01,Parks,FALSE,,1,53.542683757752876,-113.53403520558766,"(53.542683757752876, -113.53403520558766)","POINT (-113.53403520558766 53.542683757752876)"
449296,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,56,65,1990/01/01,Parks,FALSE,,1,53.543079323063864,-113.51929965648627,"(53.543079323063864, -113.51929965648627)","POINT (-113.51929965648627 53.543079323063864)"
434460,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,38,65,1990/01/01,Parks,FALSE,,1,53.54591844382711,-113.53420364861026,"(53.54591844382711, -113.53420364861026)","POINT (-113.53420364861026 53.54591844382711)"
479836,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,73,65,1990/01/01,Parks,FALSE,,1,53.538283885151905,-113.51937631526461,"(53.538283885151905, -113.51937631526461)","POINT (-113.51937631526461 53.538283885151905)"
278578,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,83,65,1990/01/01,Parks,FALSE,,1,53.53500635764062,-113.51198581493905,"(53.53500635764062, -113.51198581493905)","POINT (-113.51198581493905 53.53500635764062)"
434461,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,39,65,1990/01/01,Parks,FALSE,,1,53.54606569261744,-113.53420683429712,"(53.54606569261744, -113.53420683429712)","POINT (-113.53420683429712 53.54606569261744)"
435537,WÎHKWÊNTÔWIN,Boulevard,"Ulmus americana","Elm, American",Ulmus,americana,,10,65,1990/01/01,Parks,FALSE,,1,53.544557697020366,-113.533561165399,"(53.544557697020366, -113.533561165399)","POINT (-113.533561165399 53.544557697020366)"
